1005.0,248.0
1003.0,245.0
999.0,241.0
992.0,236.0
983.0,231.0
972.0,229.0
957.0,224.0
940.0,221.0
921.0,220.0
899.0,220.0
875.0,222.0
855.0,228.0
839.0,232.0
823.0,242.0
808.0,255.0
795.0,272.0
783.0,294.0
771.0,318.0
757.0,346.0
745.0,372.0
737.0,398.0
733.0,420.0
731.0,436.0
731.0,450.0
735.0,460.0
739.0,470.0
742.0,473.0
746.0,477.0
752.0,479.0
759.0,481.0
768.0,484.0
778.0,486.0
793.0,486.0
809.0,486.0
830.0,486.0
848.0,486.0
864.0,486.0
880.0,486.0
892.0,485.0
902.0,485.0
906.0,485.0
907.0,485.0
906.0,485.0
903.0,485.0
898.0,488.0
891.0,490.0
883.0,493.0
873.0,495.0
862.0,501.0
850.0,506.0
836.0,513.0
821.0,519.0
804.0,528.0
787.0,536.0
772.0,548.0
756.0,562.0
741.0,577.0
729.0,591.0
718.0,604.0
710.0,617.0
706.0,629.0
703.0,640.0
703.0,650.0
703.0,657.0
704.0,666.0
707.0,674.0
710.0,679.0
712.0,688.0
716.0,693.0
722.0,697.0
729.0,701.0
737.0,705.0
748.0,708.0
762.0,710.0
781.0,710.0
812.0,710.0
846.0,714.0
880.0,718.0
914.0,720.0
944.0,722.0
972.0,722.0
996.0,718.0
1014.0,712.0
1028.0,706.0
1038.0,702.0
1041.0,699.0
1042.0,699.0
1041.0,699.0
