1176.0,244.0
1174.0,240.0
1168.0,237.0
1160.0,232.0
1150.0,226.0
1139.0,222.0
1124.0,218.0
1106.0,213.0
1078.0,209.0
1046.0,207.0
1014.0,203.0
978.0,201.0
946.0,201.0
914.0,201.0
882.0,209.0
852.0,219.0
828.0,231.0
804.0,245.0
784.0,261.0
768.0,277.0
752.0,293.0
738.0,309.0
726.0,325.0
716.0,341.0
710.0,353.0
706.0,365.0
702.0,377.0
700.0,389.0
698.0,401.0
698.0,409.0
698.0,417.0
699.0,425.0
702.0,434.0
705.0,441.0
708.0,447.0
712.0,452.0
717.0,456.0
721.0,459.0
729.0,461.0
736.0,464.0
745.0,466.0
756.0,469.0
766.0,470.0
780.0,472.0
797.0,472.0
817.0,473.0
835.0,475.0
855.0,479.0
872.0,480.0
887.0,480.0
901.0,480.0
913.0,480.0
924.0,480.0
933.0,480.0
938.0,480.0
942.0,479.0
945.0,477.0
948.0,475.0
950.0,474.0
951.0,472.0
952.0,470.0
952.0,468.0
952.0,466.0
952.0,463.0
952.0,460.0
952.0,457.0
951.0,454.0
949.0,452.0
947.0,450.0
944.0,448.0
939.0,447.0
932.0,447.0
921.0,446.0
909.0,446.0
895.0,449.0
877.0,452.0
858.0,456.0
839.0,459.0
817.0,465.0
795.0,474.0
772.0,485.0
750.0,497.0
732.0,511.0
715.0,521.0
699.0,533.0
683.0,545.0
669.0,557.0
657.0,569.0
645.0,581.0
633.0,593.0
627.0,605.0
621.0,616.0
617.0,624.0
613.0,632.0
612.0,637.0
612.0,640.0
612.0,642.0
613.0,644.0
614.0,646.0
616.0,648.0
619.0,650.0
623.0,652.0
629.0,655.0
638.0,658.0
652.0,661.0
670.0,664.0
700.0,668.0
734.0,672.0
767.0,670.0
807.0,666.0
849.0,660.0
897.0,658.0
943.0,656.0
987.0,654.0
1027.0,644.0
1069.0,634.0
1113.0,624.0
1157.0,612.0
1199.0,598.0
1237.0,586.0
1273.0,574.0
1303.0,562.0
1325.0,552.0
1339.0,548.0
1345.0,544.0
1347.0,544.0
1346.0,544.0
1344.0,544.0
1341.0,545.0
