614.0,218.0
620.0,226.0
629.0,237.0
640.0,254.0
655.0,278.0
671.0,306.0
687.0,338.0
703.0,374.0
717.0,410.0
733.0,454.0
749.0,496.0
765.0,540.0
779.0,580.0
793.0,618.0
805.0,654.0
817.0,690.0
821.0,722.0
823.0,746.0
823.0,766.0
821.0,782.0
815.0,794.0
809.0,800.0
802.0,803.0
792.0,803.0
776.0,799.0
754.0,794.0
726.0,784.0
694.0,770.0
660.0,758.0
624.0,744.0
592.0,730.0
566.0,716.0
544.0,702.0
528.0,688.0
516.0,676.0
512.0,670.0
512.0,665.0
512.0,662.0
515.0,660.0
520.0,658.0
527.0,655.0
538.0,653.0
555.0,650.0
581.0,648.0
617.0,648.0
659.0,648.0
711.0,650.0
767.0,650.0
831.0,658.0
895.0,666.0
959.0,670.0
1027.0,676.0
1095.0,682.0
1155.0,684.0
1209.0,688.0
1255.0,690.0
1295.0,692.0
1327.0,696.0
1351.0,700.0
1365.0,704.0
1371.0,706.0
1368.0,707.0
