813.0,171.0
810.0,180.0
807.0,191.0
804.0,209.0
801.0,232.0
797.0,263.0
791.0,295.0
781.0,331.0
769.0,365.0
757.0,399.0
745.0,433.0
733.0,465.0
719.0,489.0
705.0,509.0
693.0,525.0
679.0,539.0
665.0,551.0
653.0,557.0
641.0,559.0
630.0,559.0
621.0,558.0
613.0,554.0
606.0,548.0
597.0,537.0
588.0,527.0
578.0,515.0
570.0,504.0
565.0,490.0
560.0,477.0
556.0,465.0
556.0,455.0
556.0,447.0
558.0,441.0
562.0,437.0
566.0,434.0
581.0,429.0
592.0,428.0
605.0,428.0
626.0,431.0
647.0,439.0
672.0,446.0
699.0,460.0
731.0,476.0
767.0,496.0
803.0,520.0
839.0,544.0
877.0,568.0
917.0,592.0
963.0,616.0
1007.0,638.0
1051.0,656.0
1101.0,674.0
1151.0,694.0
1195.0,710.0
1237.0,722.0
1275.0,732.0
1309.0,738.0
1341.0,742.0
1373.0,742.0
1403.0,742.0
1427.0,742.0
1445.0,738.0
1457.0,734.0
1463.0,730.0
1465.0,728.0
1465.0,725.0
1465.0,724.0
1464.0,723.0
1462.0,723.0
1459.0,723.0
1453.0,724.0
