895.0,152.0
892.0,166.0
885.0,187.0
879.0,216.0
871.0,250.0
859.0,282.0
845.0,318.0
827.0,350.0
803.0,384.0
777.0,412.0
747.0,428.0
715.0,440.0
679.0,450.0
643.0,452.0
605.0,450.0
567.0,442.0
533.0,430.0
499.0,414.0
465.0,396.0
437.0,378.0
413.0,356.0
395.0,330.0
381.0,306.0
371.0,282.0
369.0,262.0
371.0,246.0
381.0,232.0
394.0,221.0
410.0,215.0
439.0,214.0
473.0,218.0
515.0,230.0
565.0,244.0
619.0,260.0
675.0,282.0
733.0,312.0
793.0,344.0
849.0,376.0
901.0,408.0
955.0,436.0
1009.0,462.0
1061.0,480.0
1113.0,496.0
1163.0,508.0
1209.0,512.0
1253.0,514.0
1291.0,514.0
1325.0,516.0
1359.0,516.0
1387.0,514.0
1407.0,510.0
1421.0,506.0
1425.0,504.0
1425.0,502.0
1424.0,502.0
1421.0,502.0
1416.0,503.0
1409.0,505.0
1400.0,508.0
