918.0,265.0
919.0,258.0
920.0,251.0
921.0,244.0
922.0,237.0
923.0,228.0
923.0,221.0
923.0,213.0
922.0,206.0
921.0,198.0
919.0,194.0
917.0,187.0
914.0,184.0
912.0,183.0
909.0,181.0
905.0,181.0
901.0,182.0
898.0,184.0
893.0,187.0
886.0,190.0
879.0,197.0
870.0,207.0
861.0,224.0
851.0,244.0
840.0,266.0
830.0,291.0
825.0,318.0
821.0,349.0
817.0,383.0
813.0,411.0
809.0,441.0
805.0,465.0
801.0,489.0
797.0,509.0
795.0,531.0
795.0,551.0
795.0,571.0
795.0,591.0
795.0,609.0
795.0,625.0
795.0,641.0
795.0,659.0
793.0,675.0
789.0,691.0
785.0,707.0
781.0,719.0
773.0,730.0
767.0,737.0
762.0,740.0
756.0,743.0
751.0,743.0
746.0,743.0
738.0,740.0
731.0,735.0
722.0,727.0
711.0,717.0
700.0,706.0
686.0,694.0
675.0,683.0
664.0,670.0
655.0,655.0
651.0,643.0
648.0,630.0
644.0,618.0
644.0,607.0
644.0,597.0
646.0,586.0
649.0,577.0
652.0,567.0
657.0,557.0
662.0,550.0
671.0,541.0
681.0,532.0
692.0,522.0
705.0,513.0
718.0,503.0
733.0,494.0
754.0,484.0
773.0,475.0
793.0,468.0
811.0,461.0
826.0,457.0
842.0,448.0
858.0,444.0
873.0,438.0
888.0,434.0
902.0,430.0
915.0,425.0
929.0,421.0
940.0,413.0
949.0,404.0
957.0,393.0
964.0,379.0
969.0,368.0
973.0,355.0
976.0,342.0
979.0,327.0
979.0,312.0
981.0,295.0
981.0,279.0
981.0,267.0
982.0,254.0
986.0,244.0
989.0,234.0
991.0,228.0
994.0,221.0
997.0,216.0
1000.0,213.0
1004.0,210.0
1009.0,206.0
1015.0,203.0
1021.0,199.0
1027.0,197.0
1033.0,194.0
1040.0,192.0
1048.0,189.0
1055.0,187.0
1064.0,184.0
1073.0,183.0
1082.0,180.0
1093.0,180.0
1105.0,180.0
1114.0,182.0
1124.0,183.0
1133.0,185.0
1142.0,188.0
1149.0,191.0
1153.0,194.0
1158.0,198.0
1160.0,200.0
1163.0,204.0
1166.0,208.0
