995.0,214.0
993.0,212.0
991.0,209.0
989.0,206.0
986.0,202.0
981.0,199.0
976.0,197.0
970.0,195.0
963.0,193.0
956.0,191.0
950.0,189.0
944.0,187.0
937.0,187.0
930.0,187.0
927.0,187.0
921.0,188.0
917.0,191.0
915.0,193.0
913.0,196.0
911.0,198.0
909.0,202.0
907.0,208.0
905.0,215.0
902.0,225.0
900.0,235.0
897.0,245.0
893.0,256.0
891.0,268.0
888.0,282.0
885.0,298.0
883.0,315.0
880.0,334.0
880.0,351.0
880.0,374.0
880.0,396.0
882.0,419.0
884.0,443.0
886.0,467.0
890.0,489.0
894.0,511.0
896.0,533.0
896.0,549.0
896.0,565.0
896.0,581.0
894.0,597.0
890.0,615.0
886.0,631.0
880.0,647.0
874.0,658.0
868.0,670.0
859.0,681.0
851.0,688.0
841.0,693.0
832.0,696.0
822.0,699.0
812.0,702.0
801.0,702.0
790.0,700.0
780.0,697.0
769.0,694.0
757.0,688.0
745.0,681.0
732.0,671.0
721.0,661.0
708.0,652.0
699.0,642.0
692.0,631.0
687.0,623.0
684.0,614.0
681.0,605.0
678.0,595.0
676.0,586.0
674.0,575.0
674.0,566.0
677.0,557.0
680.0,549.0
684.0,540.0
690.0,532.0
697.0,524.0
706.0,515.0
717.0,505.0
727.0,497.0
740.0,488.0
755.0,478.0
769.0,468.0
786.0,458.0
806.0,447.0
824.0,438.0
843.0,432.0
859.0,425.0
878.0,421.0
895.0,419.0
912.0,417.0
930.0,415.0
945.0,415.0
961.0,415.0
974.0,419.0
989.0,423.0
1004.0,425.0
1017.0,429.0
1032.0,430.0
1044.0,434.0
1055.0,434.0
1065.0,434.0
1070.0,434.0
1073.0,431.0
1074.0,429.0
1076.0,427.0
1077.0,424.0
1078.0,419.0
1078.0,414.0
1080.0,407.0
1083.0,399.0
1086.0,391.0
1088.0,382.0
1091.0,374.0
1094.0,366.0
1097.0,357.0
1100.0,349.0
1102.0,343.0
1105.0,338.0
1108.0,335.0
1111.0,332.0
1113.0,330.0
1116.0,329.0
1117.0,326.0
1119.0,326.0
1121.0,325.0
1124.0,324.0
1127.0,324.0
1132.0,324.0
1138.0,325.0
1145.0,328.0
1154.0,330.0
1162.0,332.0
1173.0,334.0
1183.0,335.0
1194.0,335.0
1206.0,336.0
1214.0,338.0
1223.0,339.0
1231.0,341.0
1235.0,342.0
1238.0,343.0
1241.0,346.0
1241.0,347.0
1241.0,349.0
1240.0,351.0
1239.0,354.0
1238.0,358.0
1237.0,364.0
