1066.0,329.0
1067.0,328.0
1068.0,326.0
1068.0,323.0
1069.0,320.0
1070.0,317.0
1070.0,313.0
1070.0,308.0
1068.0,303.0
1065.0,299.0
1061.0,294.0
1052.0,288.0
1043.0,284.0
1033.0,278.0
1021.0,274.0
1009.0,271.0
996.0,267.0
983.0,264.0
972.0,264.0
962.0,263.0
954.0,263.0
945.0,264.0
937.0,267.0
929.0,273.0
920.0,282.0
910.0,292.0
900.0,303.0
888.0,317.0
876.0,332.0
861.0,349.0
848.0,364.0
835.0,382.0
824.0,401.0
812.0,421.0
800.0,438.0
788.0,456.0
777.0,472.0
765.0,488.0
755.0,504.0
747.0,516.0
735.0,528.0
725.0,538.0
715.0,548.0
703.0,554.0
691.0,557.0
680.0,561.0
670.0,565.0
659.0,568.0
650.0,568.0
641.0,568.0
633.0,565.0
624.0,562.0
616.0,560.0
607.0,557.0
599.0,554.0
592.0,551.0
588.0,547.0
584.0,542.0
581.0,536.0
579.0,528.0
576.0,521.0
575.0,514.0
573.0,509.0
573.0,503.0
575.0,496.0
577.0,490.0
582.0,482.0
591.0,477.0
602.0,468.0
613.0,461.0
626.0,453.0
642.0,448.0
658.0,443.0
673.0,440.0
687.0,436.0
700.0,434.0
714.0,433.0
728.0,433.0
742.0,433.0
758.0,434.0
773.0,436.0
787.0,440.0
799.0,443.0
809.0,447.0
820.0,450.0
830.0,455.0
838.0,462.0
