1083.0,241.0
1081.0,242.0
1079.0,244.0
1077.0,246.0
1074.0,248.0
1070.0,250.0
1065.0,252.0
1060.0,254.0
1053.0,256.0
1046.0,258.0
1039.0,261.0
1032.0,263.0
1025.0,264.0
1016.0,267.0
1008.0,268.0
997.0,269.0
986.0,269.0
974.0,271.0
962.0,271.0
950.0,271.0
938.0,272.0
927.0,274.0
916.0,277.0
905.0,280.0
896.0,283.0
886.0,288.0
877.0,293.0
867.0,299.0
859.0,306.0
852.0,313.0
844.0,322.0
835.0,332.0
825.0,341.0
816.0,350.0
810.0,360.0
805.0,371.0
802.0,382.0
799.0,391.0
799.0,400.0
799.0,409.0
799.0,418.0
802.0,426.0
804.0,433.0
807.0,440.0
810.0,445.0
813.0,451.0
815.0,457.0
818.0,464.0
821.0,472.0
823.0,479.0
826.0,487.0
829.0,495.0
831.0,503.0
834.0,513.0
838.0,522.0
841.0,532.0
844.0,543.0
847.0,555.0
850.0,565.0
853.0,574.0
854.0,583.0
856.0,592.0
856.0,601.0
854.0,611.0
851.0,620.0
848.0,630.0
842.0,637.0
835.0,640.0
827.0,643.0
818.0,644.0
806.0,644.0
792.0,642.0
777.0,639.0
761.0,636.0
742.0,630.0
724.0,625.0
708.0,621.0
694.0,616.0
681.0,609.0
671.0,602.0
664.0,595.0
660.0,588.0
657.0,578.0
655.0,568.0
654.0,558.0
654.0,548.0
654.0,539.0
655.0,531.0
658.0,522.0
661.0,512.0
665.0,503.0
671.0,495.0
680.0,487.0
689.0,478.0
700.0,469.0
713.0,463.0
726.0,454.0
744.0,449.0
761.0,446.0
773.0,446.0
786.0,446.0
796.0,446.0
804.0,448.0
811.0,449.0
816.0,452.0
819.0,454.0
823.0,457.0
825.0,459.0
828.0,461.0
830.0,463.0
832.0,465.0
833.0,467.0
