1166.0,222.0
1164.0,218.0
1161.0,212.0
1157.0,207.0
1152.0,203.0
1147.0,198.0
1141.0,193.0
1133.0,188.0
1125.0,183.0
1116.0,179.0
1107.0,175.0
1097.0,173.0
1088.0,171.0
1077.0,168.0
1068.0,165.0
1056.0,165.0
1045.0,165.0
1033.0,167.0
1023.0,170.0
1013.0,173.0
1004.0,180.0
994.0,189.0
985.0,198.0
976.0,209.0
966.0,222.0
956.0,237.0
945.0,254.0
935.0,274.0
926.0,294.0
916.0,316.0
905.0,339.0
895.0,358.0
888.0,380.0
880.0,401.0
874.0,423.0
870.0,445.0
866.0,465.0
864.0,489.0
864.0,507.0
864.0,525.0
864.0,541.0
864.0,557.0
866.0,573.0
866.0,589.0
866.0,605.0
868.0,621.0
868.0,634.0
868.0,645.0
866.0,656.0
864.0,667.0
861.0,673.0
857.0,678.0
855.0,681.0
852.0,683.0
850.0,683.0
847.0,684.0
843.0,683.0
837.0,682.0
829.0,680.0
819.0,677.0
808.0,671.0
796.0,666.0
784.0,657.0
772.0,647.0
758.0,636.0
746.0,625.0
735.0,614.0
728.0,604.0
724.0,593.0
721.0,583.0
719.0,571.0
718.0,561.0
716.0,553.0
716.0,544.0
716.0,537.0
717.0,529.0
720.0,521.0
724.0,512.0
729.0,505.0
736.0,498.0
743.0,491.0
752.0,485.0
760.0,479.0
769.0,475.0
780.0,472.0
790.0,469.0
799.0,466.0
808.0,464.0
815.0,462.0
821.0,462.0
824.0,460.0
825.0,460.0
826.0,460.0
827.0,460.0
829.0,461.0
831.0,462.0
833.0,464.0
835.0,465.0
837.0,466.0
839.0,467.0
