717.0,712.0
715.0,706.0
713.0,700.0
711.0,693.0
709.0,685.0
706.0,676.0
703.0,663.0
699.0,649.0
694.0,632.0
688.0,610.0
683.0,580.0
677.0,545.0
673.0,509.0
669.0,471.0
665.0,435.0
663.0,399.0
659.0,367.0
657.0,341.0
657.0,315.0
657.0,291.0
657.0,269.0
659.0,251.0
659.0,235.0
659.0,219.0
659.0,203.0
659.0,189.0
659.0,177.0
659.0,167.0
659.0,159.0
659.0,153.0
657.0,149.0
657.0,146.0
657.0,143.0
657.0,141.0
657.0,140.0
658.0,140.0
659.0,140.0
661.0,139.0
665.0,139.0
671.0,138.0
677.0,137.0
683.0,135.0
689.0,135.0
696.0,135.0
704.0,136.0
712.0,138.0
720.0,141.0
728.0,143.0
736.0,147.0
741.0,153.0
747.0,159.0
750.0,165.0
753.0,171.0
755.0,178.0
758.0,186.0
759.0,196.0
759.0,206.0
759.0,216.0
759.0,226.0
756.0,236.0
753.0,247.0
749.0,257.0
743.0,267.0
739.0,275.0
733.0,282.0
725.0,288.0
718.0,293.0
710.0,296.0
705.0,298.0
700.0,301.0
698.0,303.0
696.0,303.0
695.0,303.0
695.0,304.0
696.0,304.0
698.0,304.0
701.0,305.0
706.0,305.0
712.0,307.0
720.0,309.0
729.0,311.0
741.0,315.0
752.0,323.0
763.0,331.0
775.0,340.0
786.0,353.0
797.0,364.0
804.0,375.0
809.0,385.0
812.0,394.0
816.0,402.0
816.0,408.0
816.0,415.0
814.0,420.0
812.0,425.0
808.0,430.0
805.0,432.0
797.0,436.0
791.0,438.0
783.0,441.0
776.0,442.0
768.0,444.0
760.0,445.0
752.0,445.0
744.0,445.0
737.0,445.0
731.0,445.0
728.0,443.0
726.0,443.0
725.0,443.0
725.0,444.0
725.0,445.0
725.0,447.0
725.0,449.0
