650.0,572.0
648.0,565.0
646.0,556.0
643.0,545.0
641.0,529.0
636.0,511.0
631.0,490.0
627.0,466.0
624.0,445.0
620.0,421.0
616.0,399.0
614.0,376.0
612.0,353.0
612.0,332.0
610.0,314.0
610.0,298.0
610.0,282.0
610.0,266.0
608.0,252.0
608.0,240.0
608.0,228.0
608.0,216.0
608.0,205.0
610.0,198.0
614.0,193.0
615.0,188.0
618.0,185.0
620.0,183.0
621.0,181.0
623.0,179.0
625.0,177.0
627.0,175.0
629.0,173.0
631.0,171.0
632.0,169.0
633.0,169.0
633.0,168.0
634.0,168.0
639.0,167.0
645.0,166.0
653.0,165.0
661.0,164.0
675.0,164.0
693.0,164.0
714.0,166.0
735.0,170.0
758.0,177.0
781.0,185.0
800.0,195.0
818.0,204.0
833.0,216.0
845.0,228.0
855.0,240.0
861.0,252.0
865.0,262.0
867.0,273.0
869.0,284.0
869.0,291.0
868.0,298.0
865.0,305.0
861.0,309.0
857.0,315.0
852.0,321.0
845.0,324.0
839.0,328.0
833.0,332.0
827.0,335.0
822.0,338.0
817.0,340.0
813.0,343.0
810.0,344.0
808.0,345.0
807.0,345.0
806.0,345.0
806.0,345.0
808.0,345.0
810.0,346.0
814.0,346.0
819.0,346.0
827.0,348.0
835.0,351.0
845.0,354.0
859.0,360.0
870.0,368.0
882.0,377.0
894.0,386.0
904.0,396.0
911.0,407.0
916.0,417.0
919.0,426.0
921.0,434.0
923.0,441.0
923.0,445.0
923.0,450.0
921.0,452.0
917.0,455.0
914.0,459.0
908.0,461.0
902.0,464.0
892.0,466.0
880.0,466.0
865.0,466.0
852.0,466.0
839.0,465.0
825.0,463.0
814.0,461.0
804.0,460.0
796.0,456.0
788.0,453.0
783.0,452.0
780.0,450.0
779.0,450.0
780.0,450.0
